;遥信表
;所属厂站,所属通道,所属RTU,编号,名称,描述,地址,备地址,所属间隔,所属设备,点类型,人工置数值,挂牌号,画面名称,属性,报警属性,统计属性
1,1,7,464,"RTU007_YX00464","1#馈线保护2_HWJ信号遥信","EH","EH",0,0,0,0,0,"",4,202,0
1,1,7,465,"RTU007_YX00465","1#馈线保护2_TWJ信号遥信","FH","FH",0,0,0,0,0,"",4,202,0
1,1,7,466,"RTU007_YX00466","1#馈线保护2_手合开入遥信","10H","10H",0,0,0,0,0,"",4,202,0
1,1,7,467,"RTU007_YX00467","1#馈线保护2_手跳开入遥信","11H","11H",0,0,0,0,0,"",4,202,0
1,1,7,468,"RTU007_YX00468","1#馈线保护2_加热回路1遥信","12H","12H",0,0,0,0,0,"",4,202,0
1,1,7,469,"RTU007_YX00469","1#馈线保护2_加热回路2遥信","13H","13H",0,0,0,0,0,"",4,202,0
1,1,7,470,"RTU007_YX00470","1#馈线保护2_远方就地信号","14H","14H",0,0,0,0,0,"",4,202,0
1,1,7,471,"RTU007_YX00471","1#馈线保护2_速断保护跳闸","C8H","C8H",0,0,5,0,0,"",4,202,0
1,1,7,472,"RTU007_YX00472","1#馈线保护2_限时速断保护跳闸","C9H","C9H",0,0,5,0,0,"",4,202,0
1,1,7,473,"RTU007_YX00473","1#馈线保护2_过电流保护跳闸","CAH","CAH",0,0,5,0,0,"",4,202,0
1,1,7,474,"RTU007_YX00474","1#馈线保护2_反时限过流","CBH","CBH",0,0,5,0,0,"",4,202,0
1,1,7,475,"RTU007_YX00475","1#馈线保护2_零序过流I段跳闸","CCH","CCH",0,0,5,0,0,"",4,202,0
1,1,7,476,"RTU007_YX00476","1#馈线保护2_零序过流Ⅱ段跳闸","CDH","CDH",0,0,5,0,0,"",4,202,0
1,1,7,477,"RTU007_YX00477","1#馈线保护2_零序过流Ⅲ段告警","CEH","CEH",0,0,5,0,0,"",4,202,0
1,1,7,478,"RTU007_YX00478","1#馈线保护2_零序过流Ⅲ段跳闸","CFH","CFH",0,0,5,0,0,"",4,202,0
1,1,7,479,"RTU007_YX00479","1#馈线保护2_零序过压告警","D0H","D0H",0,0,5,0,0,"",4,202,0
1,1,7,480,"RTU007_YX00480","1#馈线保护2_零序过压跳闸","D1H","D1H",0,0,5,0,0,"",4,202,0
1,1,7,481,"RTU007_YX00481","1#馈线保护2_过负荷告警","D2H","D2H",0,0,5,0,0,"",4,202,0
1,1,7,482,"RTU007_YX00482","1#馈线保护2_过负荷跳闸","D3H","D3H",0,0,5,0,0,"",4,202,0
1,1,7,483,"RTU007_YX00483","1#馈线保护2_低电压跳闸","D4H","D4H",0,0,5,0,0,"",4,202,0
1,1,7,484,"RTU007_YX00484","1#馈线保护2_低频减载跳闸","D5H","D5H",0,0,5,0,0,"",4,202,0
1,1,7,485,"RTU007_YX00485","1#馈线保护2_重合闸","D6H","D6H",0,0,5,0,0,"",4,202,0
1,1,7,486,"RTU007_YX00486","1#馈线保护2_重合闸失败","D7H","D7H",0,0,5,0,0,"",4,202,0
1,1,7,487,"RTU007_YX00487","1#馈线保护2_过流后加速跳闸","D8H","D8H",0,0,5,0,0,"",4,202,0
1,1,7,488,"RTU007_YX00488","1#馈线保护2_零序过流后加速跳闸","D9H","D9H",0,0,5,0,0,"",4,202,0
1,1,7,489,"RTU007_YX00489","1#馈线保护2_PT断线告警","DAH","DAH",0,0,5,0,0,"",4,202,0
1,1,7,490,"RTU007_YX00490","1#馈线保护2_非电量1跳闸","DBH","DBH",0,0,5,0,0,"",4,202,0
1,1,7,491,"RTU007_YX00491","1#馈线保护2_母充保护跳闸","DCH","DCH",0,0,5,0,0,"",4,202,0
1,1,7,492,"RTU007_YX00492","1#馈线保护2_同期成功","DDH","DDH",0,0,5,0,0,"",4,202,0
1,1,7,493,"RTU007_YX00493","1#馈线保护2_同期失败","DEH","DEH",0,0,5,0,0,"",4,202,0
1,1,7,494,"RTU007_YX00494","1#馈线保护2_控制回路断线告警","DFH","DFH",0,0,5,0,0,"",4,202,0
1,1,7,495,"RTU007_YX00495","1#馈线保护2_逆功率保护跳闸","E0H","E0H",0,0,5,0,0,"",4,202,0
1,1,7,496,"RTU007_YX00496","1#馈线保护2_备用","E1H","E1H",0,0,5,0,0,"",4,202,0
1,1,7,497,"RTU007_YX00497","1#馈线保护2_备用","E2H","E2H",0,0,5,0,0,"",4,202,0
1,1,7,498,"RTU007_YX00498","1#馈线保护2_备用","E3H","E3H",0,0,5,0,0,"",4,202,0
1,1,7,499,"RTU007_YX00499","1#馈线保护2_备用","E4H","E4H",0,0,5,0,0,"",4,202,0
1,1,7,500,"RTU007_YX00500","1#馈线保护2_备用","E5H","E5H",0,0,5,0,0,"",4,202,0
1,1,7,501,"RTU007_YX00501","1#馈线保护2_事故总信号","E6H","E6H",0,0,3,0,0,"",4,202,0
1,1,7,502,"RTU007_YX00502","1#馈线保护2_预告总信号","E7H","E7H",0,0,4,0,0,"",4,202,0
1,1,7,503,"RTU007_YX00503","1#馈线保护2_速断保护投退","190H","190H",0,0,1,0,0,"",4,202,0
1,1,7,504,"RTU007_YX00504","1#馈线保护2_限时速断保护投退","191H","191H",0,0,1,0,0,"",4,202,0
1,1,7,505,"RTU007_YX00505","1#馈线保护2_过电流保护投退","192H","192H",0,0,1,0,0,"",4,202,0
1,1,7,506,"RTU007_YX00506","1#馈线保护2_速断方向投退","193H","193H",0,0,1,0,0,"",4,202,0
1,1,7,507,"RTU007_YX00507","1#馈线保护2_限时速断方向投退","194H","194H",0,0,1,0,0,"",4,202,0
1,1,7,508,"RTU007_YX00508","1#馈线保护2_过电流方向投退","195H","195H",0,0,1,0,0,"",4,202,0
1,1,7,509,"RTU007_YX00509","1#馈线保护2_速断复压闭锁投退","196H","196H",0,0,1,0,0,"",4,202,0
1,1,7,510,"RTU007_YX00510","1#馈线保护2_限时速断复压闭锁投退","197H","197H",0,0,1,0,0,"",4,202,0
1,1,7,511,"RTU007_YX00511","1#馈线保护2_过电流复压闭锁投退","198H","198H",0,0,1,0,0,"",4,202,0
1,1,7,512,"RTU007_YX00512","1#馈线保护2_反时限过流投退","199H","199H",0,0,1,0,0,"",4,202,0
1,1,7,513,"RTU007_YX00513","1#馈线保护2_零序过流I段投退","19AH","19AH",0,0,1,0,0,"",4,202,0
1,1,7,514,"RTU007_YX00514","1#馈线保护2_零序过流II段投退","19BH","19BH",0,0,1,0,0,"",4,202,0
1,1,7,515,"RTU007_YX00515","1#馈线保护2_零序过流III段告警投退","19CH","19CH",0,0,1,0,0,"",4,202,0
1,1,7,516,"RTU007_YX00516","1#馈线保护2_零序过流III段保护投退","19DH","19DH",0,0,1,0,0,"",4,202,0
1,1,7,517,"RTU007_YX00517","1#馈线保护2_零序过流I段方向投退","19EH","19EH",0,0,1,0,0,"",4,202,0
1,1,7,518,"RTU007_YX00518","1#馈线保护2_零序过流II段方向投退","19FH","19FH",0,0,1,0,0,"",4,202,0
1,1,7,519,"RTU007_YX00519","1#馈线保护2_零序过流III段方向投退","1A0H","1A0H",0,0,1,0,0,"",4,202,0
1,1,7,520,"RTU007_YX00520","1#馈线保护2_零序电压闭锁零序过流I段投退","1A1H","1A1H",0,0,1,0,0,"",4,202,0
1,1,7,521,"RTU007_YX00521","1#馈线保护2_零序电压闭锁零序过流II段投退","1A2H","1A2H",0,0,1,0,0,"",4,202,0
1,1,7,522,"RTU007_YX00522","1#馈线保护2_零序电压闭锁零序过流III段投退","1A3H","1A3H",0,0,1,0,0,"",4,202,0
1,1,7,523,"RTU007_YX00523","1#馈线保护2_零序过压告警投退","1A4H","1A4H",0,0,1,0,0,"",4,202,0
1,1,7,524,"RTU007_YX00524","1#馈线保护2_零序过压跳闸投退","1A5H","1A5H",0,0,1,0,0,"",4,202,0
1,1,7,525,"RTU007_YX00525","1#馈线保护2_过负荷告警投退","1A6H","1A6H",0,0,1,0,0,"",4,202,0
1,1,7,526,"RTU007_YX00526","1#馈线保护2_过负荷跳闸投退","1A7H","1A7H",0,0,1,0,0,"",4,202,0
1,1,7,527,"RTU007_YX00527","1#馈线保护2_低电压投退","1A8H","1A8H",0,0,1,0,0,"",4,202,0
1,1,7,528,"RTU007_YX00528","1#馈线保护2_低频投退","1A9H","1A9H",0,0,1,0,0,"",4,202,0
1,1,7,529,"RTU007_YX00529","1#馈线保护2_滑差闭锁投退","1AAH","1AAH",0,0,1,0,0,"",4,202,0
1,1,7,530,"RTU007_YX00530","1#馈线保护2_保护启动重合闸投退","1ABH","1ABH",0,0,1,0,0,"",4,202,0
1,1,7,531,"RTU007_YX00531","1#馈线保护2_不对应启动重合闸投退","1ACH","1ACH",0,0,1,0,0,"",4,202,0
1,1,7,532,"RTU007_YX00532","1#馈线保护2_检同期投退","1ADH","1ADH",0,0,1,0,0,"",4,202,0
1,1,7,533,"RTU007_YX00533","1#馈线保护2_检无压投退","1AEH","1AEH",0,0,1,0,0,"",4,202,0
1,1,7,534,"RTU007_YX00534","1#馈线保护2_过流后加速投退","1AFH","1AFH",0,0,1,0,0,"",4,202,0
1,1,7,535,"RTU007_YX00535","1#馈线保护2_零序过流后加速投退","1B0H","1B0H",0,0,1,0,0,"",4,202,0
1,1,7,536,"RTU007_YX00536","1#馈线保护2_PT断线告警投退","1B1H","1B1H",0,0,1,0,0,"",4,202,0
1,1,7,537,"RTU007_YX00537","1#馈线保护2_PT断线闭锁投退","1B2H","1B2H",0,0,1,0,0,"",4,202,0
1,1,7,538,"RTU007_YX00538","1#馈线保护2_非电量1投退","1B3H","1B3H",0,0,1,0,0,"",4,202,0
1,1,7,539,"RTU007_YX00539","1#馈线保护2_母充保护","1B4H","1B4H",0,0,1,0,0,"",4,202,0
1,1,7,540,"RTU007_YX00540","1#馈线保护2_手动同期投退","1B5H","1B5H",0,0,1,0,0,"",4,202,0
1,1,7,541,"RTU007_YX00541","1#馈线保护2_遥控同期投退","1B6H","1B6H",0,0,1,0,0,"",4,202,0
1,1,7,542,"RTU007_YX00542","1#馈线保护2_控制回路断线告警投退","1B7H","1B7H",0,0,1,0,0,"",4,202,0
1,1,7,543,"RTU007_YX00543","1#馈线保护2_逆功率保护投退","1B8H","1B8H",0,0,1,0,0,"",4,202,0
1,1,8,544,"RTU008_YX00544","1#馈线保护3_断路器合闸位置遥信","1H","1H",0,0,1,0,0,"",4,202,0
1,1,8,545,"RTU008_YX00545","1#馈线保护3_断路器分闸位置遥信","2H","2H",0,0,0,0,0,"",4,202,0
1,1,8,546,"RTU008_YX00546","1#馈线保护3_小车工作位置遥信","3H","3H",0,0,0,0,0,"",4,202,0
1,1,8,547,"RTU008_YX00547","1#馈线保护3_小车试验位置遥信","4H","4H",0,0,0,0,0,"",4,202,0
1,1,8,548,"RTU008_YX00548","1#馈线保护3_接地刀位置遥信","5H","5H",0,0,0,0,0,"",4,202,0
1,1,8,549,"RTU008_YX00549","1#馈线保护3_弹簧已储能遥信","6H","6H",0,0,0,0,0,"",4,202,0
1,1,8,550,"RTU008_YX00550","1#馈线保护3_开入7遥信","7H","7H",0,0,0,0,0,"",4,202,0
1,1,8,551,"RTU008_YX00551","1#馈线保护3_闭锁重合闸遥信","8H","8H",0,0,0,0,0,"",4,202,0
1,1,8,552,"RTU008_YX00552","1#馈线保护3_开入9遥信","9H","9H",0,0,0,0,0,"",4,202,0
1,1,8,553,"RTU008_YX00553","1#馈线保护3_开入10遥信","AH","AH",0,0,0,0,0,"",4,202,0
1,1,8,554,"RTU008_YX00554","1#馈线保护3_开入11遥信","BH","BH",0,0,0,0,0,"",4,202,0
1,1,8,555,"RTU008_YX00555","1#馈线保护3_手合检同期启动遥信","CH","CH",0,0,0,0,0,"",4,202,0
1,1,8,556,"RTU008_YX00556","1#馈线保护3_开入13遥信","DH","DH",0,0,0,0,0,"",4,202,0
1,1,8,557,"RTU008_YX00557","1#馈线保护3_HWJ信号遥信","EH","EH",0,0,0,0,0,"",4,202,0
1,1,8,558,"RTU008_YX00558","1#馈线保护3_TWJ信号遥信","FH","FH",0,0,0,0,0,"",4,202,0
1,1,8,559,"RTU008_YX00559","1#馈线保护3_手合开入遥信","10H","10H",0,0,0,0,0,"",4,202,0
1,1,8,560,"RTU008_YX00560","1#馈线保护3_手跳开入遥信","11H","11H",0,0,0,0,0,"",4,202,0
1,1,8,561,"RTU008_YX00561","1#馈线保护3_加热回路1遥信","12H","12H",0,0,0,0,0,"",4,202,0
1,1,8,562,"RTU008_YX00562","1#馈线保护3_加热回路2遥信","13H","13H",0,0,0,0,0,"",4,202,0
1,1,8,563,"RTU008_YX00563","1#馈线保护3_远方就地信号","14H","14H",0,0,0,0,0,"",4,202,0
1,1,8,564,"RTU008_YX00564","1#馈线保护3_速断保护跳闸","C8H","C8H",0,0,5,0,0,"",4,202,0
1,1,8,565,"RTU008_YX00565","1#馈线保护3_限时速断保护跳闸","C9H","C9H",0,0,5,0,0,"",4,202,0
1,1,8,566,"RTU008_YX00566","1#馈线保护3_过电流保护跳闸","CAH","CAH",0,0,5,0,0,"",4,202,0
1,1,8,567,"RTU008_YX00567","1#馈线保护3_反时限过流","CBH","CBH",0,0,5,0,0,"",4,202,0
1,1,8,568,"RTU008_YX00568","1#馈线保护3_零序过流I段跳闸","CCH","CCH",0,0,5,0,0,"",4,202,0
1,1,8,569,"RTU008_YX00569","1#馈线保护3_零序过流Ⅱ段跳闸","CDH","CDH",0,0,5,0,0,"",4,202,0
1,1,8,570,"RTU008_YX00570","1#馈线保护3_零序过流Ⅲ段告警","CEH","CEH",0,0,5,0,0,"",4,202,0
1,1,8,571,"RTU008_YX00571","1#馈线保护3_零序过流Ⅲ段跳闸","CFH","CFH",0,0,5,0,0,"",4,202,0
1,1,8,572,"RTU008_YX00572","1#馈线保护3_零序过压告警","D0H","D0H",0,0,5,0,0,"",4,202,0
1,1,8,573,"RTU008_YX00573","1#馈线保护3_零序过压跳闸","D1H","D1H",0,0,5,0,0,"",4,202,0
1,1,8,574,"RTU008_YX00574","1#馈线保护3_过负荷告警","D2H","D2H",0,0,5,0,0,"",4,202,0
1,1,8,575,"RTU008_YX00575","1#馈线保护3_过负荷跳闸","D3H","D3H",0,0,5,0,0,"",4,202,0
1,1,8,576,"RTU008_YX00576","1#馈线保护3_低电压跳闸","D4H","D4H",0,0,5,0,0,"",4,202,0
1,1,8,577,"RTU008_YX00577","1#馈线保护3_低频减载跳闸","D5H","D5H",0,0,5,0,0,"",4,202,0
1,1,8,578,"RTU008_YX00578","1#馈线保护3_重合闸","D6H","D6H",0,0,5,0,0,"",4,202,0
1,1,8,579,"RTU008_YX00579","1#馈线保护3_重合闸失败","D7H","D7H",0,0,5,0,0,"",4,202,0
1,1,8,580,"RTU008_YX00580","1#馈线保护3_过流后加速跳闸","D8H","D8H",0,0,5,0,0,"",4,202,0
1,1,8,581,"RTU008_YX00581","1#馈线保护3_零序过流后加速跳闸","D9H","D9H",0,0,5,0,0,"",4,202,0
1,1,8,582,"RTU008_YX00582","1#馈线保护3_PT断线告警","DAH","DAH",0,0,5,0,0,"",4,202,0
1,1,8,583,"RTU008_YX00583","1#馈线保护3_非电量1跳闸","DBH","DBH",0,0,5,0,0,"",4,202,0
1,1,8,584,"RTU008_YX00584","1#馈线保护3_母充保护跳闸","DCH","DCH",0,0,5,0,0,"",4,202,0
1,1,8,585,"RTU008_YX00585","1#馈线保护3_同期成功","DDH","DDH",0,0,5,0,0,"",4,202,0
1,1,8,586,"RTU008_YX00586","1#馈线保护3_同期失败","DEH","DEH",0,0,5,0,0,"",4,202,0
1,1,8,587,"RTU008_YX00587","1#馈线保护3_控制回路断线告警","DFH","DFH",0,0,5,0,0,"",4,202,0
1,1,8,588,"RTU008_YX00588","1#馈线保护3_逆功率保护跳闸","E0H","E0H",0,0,5,0,0,"",4,202,0
1,1,8,589,"RTU008_YX00589","1#馈线保护3_备用","E1H","E1H",0,0,5,0,0,"",4,202,0
1,1,8,590,"RTU008_YX00590","1#馈线保护3_备用","E2H","E2H",0,0,5,0,0,"",4,202,0
1,1,8,591,"RTU008_YX00591","1#馈线保护3_备用","E3H","E3H",0,0,5,0,0,"",4,202,0
1,1,8,592,"RTU008_YX00592","1#馈线保护3_备用","E4H","E4H",0,0,5,0,0,"",4,202,0
1,1,8,593,"RTU008_YX00593","1#馈线保护3_备用","E5H","E5H",0,0,5,0,0,"",4,202,0
1,1,8,594,"RTU008_YX00594","1#馈线保护3_事故总信号","E6H","E6H",0,0,3,0,0,"",4,202,0
1,1,8,595,"RTU008_YX00595","1#馈线保护3_预告总信号","E7H","E7H",0,0,4,0,0,"",4,202,0
1,1,8,596,"RTU008_YX00596","1#馈线保护3_速断保护投退","190H","190H",0,0,1,0,0,"",4,202,0
1,1,8,597,"RTU008_YX00597","1#馈线保护3_限时速断保护投退","191H","191H",0,0,1,0,0,"",4,202,0
1,1,8,598,"RTU008_YX00598","1#馈线保护3_过电流保护投退","192H","192H",0,0,1,0,0,"",4,202,0
1,1,8,599,"RTU008_YX00599","1#馈线保护3_速断方向投退","193H","193H",0,0,1,0,0,"",4,202,0
1,1,8,600,"RTU008_YX00600","1#馈线保护3_限时速断方向投退","194H","194H",0,0,1,0,0,"",4,202,0
1,1,8,601,"RTU008_YX00601","1#馈线保护3_过电流方向投退","195H","195H",0,0,1,0,0,"",4,202,0
1,1,8,602,"RTU008_YX00602","1#馈线保护3_速断复压闭锁投退","196H","196H",0,0,1,0,0,"",4,202,0
1,1,8,603,"RTU008_YX00603","1#馈线保护3_限时速断复压闭锁投退","197H","197H",0,0,1,0,0,"",4,202,0
1,1,8,604,"RTU008_YX00604","1#馈线保护3_过电流复压闭锁投退","198H","198H",0,0,1,0,0,"",4,202,0
1,1,8,605,"RTU008_YX00605","1#馈线保护3_反时限过流投退","199H","199H",0,0,1,0,0,"",4,202,0
1,1,8,606,"RTU008_YX00606","1#馈线保护3_零序过流I段投退","19AH","19AH",0,0,1,0,0,"",4,202,0
1,1,8,607,"RTU008_YX00607","1#馈线保护3_零序过流II段投退","19BH","19BH",0,0,1,0,0,"",4,202,0
1,1,8,608,"RTU008_YX00608","1#馈线保护3_零序过流III段告警投退","19CH","19CH",0,0,1,0,0,"",4,202,0
1,1,8,609,"RTU008_YX00609","1#馈线保护3_零序过流III段保护投退","19DH","19DH",0,0,1,0,0,"",4,202,0
1,1,8,610,"RTU008_YX00610","1#馈线保护3_零序过流I段方向投退","19EH","19EH",0,0,1,0,0,"",4,202,0
1,1,8,611,"RTU008_YX00611","1#馈线保护3_零序过流II段方向投退","19FH","19FH",0,0,1,0,0,"",4,202,0
1,1,8,612,"RTU008_YX00612","1#馈线保护3_零序过流III段方向投退","1A0H","1A0H",0,0,1,0,0,"",4,202,0
1,1,8,613,"RTU008_YX00613","1#馈线保护3_零序电压闭锁零序过流I段投退","1A1H","1A1H",0,0,1,0,0,"",4,202,0
1,1,8,614,"RTU008_YX00614","1#馈线保护3_零序电压闭锁零序过流II段投退","1A2H","1A2H",0,0,1,0,0,"",4,202,0
1,1,8,615,"RTU008_YX00615","1#馈线保护3_零序电压闭锁零序过流III段投退","1A3H","1A3H",0,0,1,0,0,"",4,202,0
1,1,8,616,"RTU008_YX00616","1#馈线保护3_零序过压告警投退","1A4H","1A4H",0,0,1,0,0,"",4,202,0
1,1,8,617,"RTU008_YX00617","1#馈线保护3_零序过压跳闸投退","1A5H","1A5H",0,0,1,0,0,"",4,202,0
1,1,8,618,"RTU008_YX00618","1#馈线保护3_过负荷告警投退","1A6H","1A6H",0,0,1,0,0,"",4,202,0
1,1,8,619,"RTU008_YX00619","1#馈线保护3_过负荷跳闸投退","1A7H","1A7H",0,0,1,0,0,"",4,202,0
1,1,8,620,"RTU008_YX00620","1#馈线保护3_低电压投退","1A8H","1A8H",0,0,1,0,0,"",4,202,0
1,1,8,621,"RTU008_YX00621","1#馈线保护3_低频投退","1A9H","1A9H",0,0,1,0,0,"",4,202,0
1,1,8,622,"RTU008_YX00622","1#馈线保护3_滑差闭锁投退","1AAH","1AAH",0,0,1,0,0,"",4,202,0
1,1,8,623,"RTU008_YX00623","1#馈线保护3_保护启动重合闸投退","1ABH","1ABH",0,0,1,0,0,"",4,202,0
1,1,8,624,"RTU008_YX00624","1#馈线保护3_不对应启动重合闸投退","1ACH","1ACH",0,0,1,0,0,"",4,202,0
1,1,8,625,"RTU008_YX00625","1#馈线保护3_检同期投退","1ADH","1ADH",0,0,1,0,0,"",4,202,0
1,1,8,626,"RTU008_YX00626","1#馈线保护3_检无压投退","1AEH","1AEH",0,0,1,0,0,"",4,202,0
1,1,8,627,"RTU008_YX00627","1#馈线保护3_过流后加速投退","1AFH","1AFH",0,0,1,0,0,"",4,202,0
1,1,8,628,"RTU008_YX00628","1#馈线保护3_零序过流后加速投退","1B0H","1B0H",0,0,1,0,0,"",4,202,0
1,1,8,629,"RTU008_YX00629","1#馈线保护3_PT断线告警投退","1B1H","1B1H",0,0,1,0,0,"",4,202,0
1,1,8,630,"RTU008_YX00630","1#馈线保护3_PT断线闭锁投退","1B2H","1B2H",0,0,1,0,0,"",4,202,0
1,1,8,631,"RTU008_YX00631","1#馈线保护3_非电量1投退","1B3H","1B3H",0,0,1,0,0,"",4,202,0
1,1,8,632,"RTU008_YX00632","1#馈线保护3_母充保护","1B4H","1B4H",0,0,1,0,0,"",4,202,0
1,1,8,633,"RTU008_YX00633","1#馈线保护3_手动同期投退","1B5H","1B5H",0,0,1,0,0,"",4,202,0
1,1,8,634,"RTU008_YX00634","1#馈线保护3_遥控同期投退","1B6H","1B6H",0,0,1,0,0,"",4,202,0
1,1,8,635,"RTU008_YX00635","1#馈线保护3_控制回路断线告警投退","1B7H","1B7H",0,0,1,0,0,"",4,202,0
1,1,8,636,"RTU008_YX00636","1#馈线保护3_逆功率保护投退","1B8H","1B8H",0,0,1,0,0,"",4,202,0
1,1,9,637,"RTU009_YX00637","母联保护_断路器合闸位置遥信","1H","1H",0,0,1,0,0,"",4,202,0
1,1,9,638,"RTU009_YX00638","母联保护_断路器分闸位置遥信","2H","2H",0,0,0,0,0,"",4,202,0
1,1,9,639,"RTU009_YX00639","母联保护_小车工作位置遥信","3H","3H",0,0,0,0,0,"",4,202,0
1,1,9,640,"RTU009_YX00640","母联保护_小车试验位置遥信","4H","4H",0,0,0,0,0,"",4,202,0
1,1,9,641,"RTU009_YX00641","母联保护_接地刀位置遥信","5H","5H",0,0,0,0,0,"",4,202,0
1,1,9,642,"RTU009_YX00642","母联保护_弹簧已储能遥信","6H","6H",0,0,0,0,0,"",4,202,0
1,1,9,643,"RTU009_YX00643","母联保护_开入7遥信","7H","7H",0,0,0,0,0,"",4,202,0
1,1,9,644,"RTU009_YX00644","母联保护_闭锁重合闸遥信","8H","8H",0,0,0,0,0,"",4,202,0
1,1,9,645,"RTU009_YX00645","母联保护_开入9遥信","9H","9H",0,0,0,0,0,"",4,202,0
1,1,9,646,"RTU009_YX00646","母联保护_开入10遥信","AH","AH",0,0,0,0,0,"",4,202,0
1,1,9,647,"RTU009_YX00647","母联保护_开入11遥信","BH","BH",0,0,0,0,0,"",4,202,0
1,1,9,648,"RTU009_YX00648","母联保护_手合检同期启动遥信","CH","CH",0,0,0,0,0,"",4,202,0
1,1,9,649,"RTU009_YX00649","母联保护_开入13遥信","DH","DH",0,0,0,0,0,"",4,202,0
1,1,9,650,"RTU009_YX00650","母联保护_HWJ信号遥信","EH","EH",0,0,0,0,0,"",4,202,0
1,1,9,651,"RTU009_YX00651","母联保护_TWJ信号遥信","FH","FH",0,0,0,0,0,"",4,202,0
1,1,9,652,"RTU009_YX00652","母联保护_手合开入遥信","10H","10H",0,0,0,0,0,"",4,202,0
1,1,9,653,"RTU009_YX00653","母联保护_手跳开入遥信","11H","11H",0,0,0,0,0,"",4,202,0
1,1,9,654,"RTU009_YX00654","母联保护_加热回路1遥信","12H","12H",0,0,0,0,0,"",4,202,0
1,1,9,655,"RTU009_YX00655","母联保护_加热回路2遥信","13H","13H",0,0,0,0,0,"",4,202,0
1,1,9,656,"RTU009_YX00656","母联保护_远方就地信号","14H","14H",0,0,0,0,0,"",4,202,0
1,1,9,657,"RTU009_YX00657","母联保护_速断保护跳闸","C8H","C8H",0,0,5,0,0,"",4,202,0
1,1,9,658,"RTU009_YX00658","母联保护_限时速断保护跳闸","C9H","C9H",0,0,5,0,0,"",4,202,0
1,1,9,659,"RTU009_YX00659","母联保护_过电流保护跳闸","CAH","CAH",0,0,5,0,0,"",4,202,0
1,1,9,660,"RTU009_YX00660","母联保护_反时限过流","CBH","CBH",0,0,5,0,0,"",4,202,0
1,1,9,661,"RTU009_YX00661","母联保护_零序过流I段跳闸","CCH","CCH",0,0,5,0,0,"",4,202,0
1,1,9,662,"RTU009_YX00662","母联保护_零序过流Ⅱ段跳闸","CDH","CDH",0,0,5,0,0,"",4,202,0
1,1,9,663,"RTU009_YX00663","母联保护_零序过流Ⅲ段告警","CEH","CEH",0,0,5,0,0,"",4,202,0
1,1,9,664,"RTU009_YX00664","母联保护_零序过流Ⅲ段跳闸","CFH","CFH",0,0,5,0,0,"",4,202,0
1,1,9,665,"RTU009_YX00665","母联保护_零序过压告警","D0H","D0H",0,0,5,0,0,"",4,202,0
1,1,9,666,"RTU009_YX00666","母联保护_零序过压跳闸","D1H","D1H",0,0,5,0,0,"",4,202,0
1,1,9,667,"RTU009_YX00667","母联保护_过负荷告警","D2H","D2H",0,0,5,0,0,"",4,202,0
1,1,9,668,"RTU009_YX00668","母联保护_过负荷跳闸","D3H","D3H",0,0,5,0,0,"",4,202,0
1,1,9,669,"RTU009_YX00669","母联保护_低电压跳闸","D4H","D4H",0,0,5,0,0,"",4,202,0
1,1,9,670,"RTU009_YX00670","母联保护_低频减载跳闸","D5H","D5H",0,0,5,0,0,"",4,202,0
1,1,9,671,"RTU009_YX00671","母联保护_重合闸","D6H","D6H",0,0,5,0,0,"",4,202,0
1,1,9,672,"RTU009_YX00672","母联保护_重合闸失败","D7H","D7H",0,0,5,0,0,"",4,202,0
1,1,9,673,"RTU009_YX00673","母联保护_过流后加速跳闸","D8H","D8H",0,0,5,0,0,"",4,202,0
1,1,9,674,"RTU009_YX00674","母联保护_零序过流后加速跳闸","D9H","D9H",0,0,5,0,0,"",4,202,0
1,1,9,675,"RTU009_YX00675","母联保护_PT断线告警","DAH","DAH",0,0,5,0,0,"",4,202,0
1,1,9,676,"RTU009_YX00676","母联保护_非电量1跳闸","DBH","DBH",0,0,5,0,0,"",4,202,0
1,1,9,677,"RTU009_YX00677","母联保护_母充保护跳闸","DCH","DCH",0,0,5,0,0,"",4,202,0
1,1,9,678,"RTU009_YX00678","母联保护_同期成功","DDH","DDH",0,0,5,0,0,"",4,202,0
1,1,9,679,"RTU009_YX00679","母联保护_同期失败","DEH","DEH",0,0,5,0,0,"",4,202,0
1,1,9,680,"RTU009_YX00680","母联保护_控制回路断线告警","DFH","DFH",0,0,5,0,0,"",4,202,0
1,1,9,681,"RTU009_YX00681","母联保护_逆功率保护跳闸","E0H","E0H",0,0,5,0,0,"",4,202,0
1,1,9,682,"RTU009_YX00682","母联保护_备用","E1H","E1H",0,0,5,0,0,"",4,202,0
1,1,9,683,"RTU009_YX00683","母联保护_备用","E2H","E2H",0,0,5,0,0,"",4,202,0
1,1,9,684,"RTU009_YX00684","母联保护_备用","E3H","E3H",0,0,5,0,0,"",4,202,0
1,1,9,685,"RTU009_YX00685","母联保护_备用","E4H","E4H",0,0,5,0,0,"",4,202,0
1,1,9,686,"RTU009_YX00686","母联保护_备用","E5H","E5H",0,0,5,0,0,"",4,202,0
1,1,9,687,"RTU009_YX00687","母联保护_事故总信号","E6H","E6H",0,0,3,0,0,"",4,202,0
1,1,9,688,"RTU009_YX00688","母联保护_预告总信号","E7H","E7H",0,0,4,0,0,"",4,202,0
